x,y
7.477167167167166895e-01,1.795430931527034757e-01
7.485415415415415108e-01,1.831363328627986231e-01
7.493663663663663321e-01,1.867895060980827859e-01
7.501911911911911535e-01,1.905033352017646286e-01
7.510160160160159748e-01,1.942785451177527489e-01
7.518408408408407961e-01,1.981158632545732823e-01
7.526656656656656175e-01,2.020160193457860853e-01
7.534904904904904388e-01,2.059797453068869522e-01
7.543153153153152601e-01,2.100077750886838179e-01
7.551401401401400815e-01,2.141008445271299632e-01
7.559649649649649028e-01,2.182596911896056702e-01
7.567897897897897241e-01,2.224850542176408097e-01
7.576146146146145455e-01,2.267776741660652295e-01
7.584394394394393668e-01,2.311382928385824487e-01
7.592642642642641881e-01,2.355676531197637980e-01
7.600890890890890095e-01,2.400664988034541814e-01
7.609139139139138308e-01,2.446355744175907065e-01
7.617387387387386521e-01,2.492756250454331024e-01
7.625635635635634735e-01,2.539873961432053684e-01
7.633883883883882948e-01,2.587716333541508762e-01
7.642132132132131161e-01,2.636290823190102217e-01
7.650380380380379375e-01,2.685604884829190797e-01
7.658628628628627588e-01,2.735665968987410213e-01
7.666876876876875802e-01,2.786481520268425105e-01
7.675125125125124015e-01,2.838058975313193510e-01
7.683373373373372228e-01,2.890405760726891260e-01
7.691621621621620442e-01,2.943529290970668955e-01
7.699869869869868655e-01,2.997436966218358645e-01
7.708118118118116868e-01,3.052136170178338936e-01
7.716366366366366192e-01,3.107634267880815537e-01
7.724614614614614405e-01,3.163938603430598295e-01
7.732862862862862618e-01,3.221056497725843237e-01
7.741111111111110832e-01,3.278995246142787923e-01
7.749359359359359045e-01,3.337762116186911432e-01
7.757607607607607259e-01,3.397364345110806538e-01
7.765855855855855472e-01,3.457809137499037178e-01
7.774104104104103685e-01,3.519103662820364797e-01
7.782352352352351899e-01,3.581255052947721063e-01
7.790600600600600112e-01,3.644270399646288849e-01
7.798848848848848325e-01,3.708156752030096759e-01
7.807097097097096539e-01,3.772921113987607877e-01
7.815345345345344752e-01,3.838570441576698022e-01
7.823593593593592965e-01,3.905111640389511973e-01
7.831841841841841179e-01,3.972551562887740584e-01
7.840090090090089392e-01,4.040897005708772305e-01
7.848338338338337605e-01,4.110154706943282554e-01
7.856586586586585819e-01,4.180331343384866560e-01
7.864834834834834032e-01,4.251433527752241370e-01
7.873083083083082245e-01,4.323467805884631532e-01
7.881331331331330459e-01,4.396440653911036223e-01
7.889579579579578672e-01,4.470358475393948483e-01
7.897827827827826885e-01,4.545227598448216000e-01
7.906076076076075099e-01,4.621054272835830590e-01
7.914324324324323312e-01,4.697844667037227584e-01
7.922572572572572636e-01,4.775604865299948321e-01
7.930820820820820849e-01,4.854340864665380173e-01
7.939069069069069062e-01,4.934058571974390128e-01
7.947317317317317276e-01,5.014763800852664044e-01
7.955565565565565489e-01,5.096462268676532625e-01
7.963813813813813702e-01,5.179159593520207272e-01
7.972062062062061916e-01,5.262861291085297877e-01
7.980310310310310129e-01,5.347572771613463560e-01
7.988558558558558342e-01,5.433299336783190547e-01
7.996806806806806556e-01,5.520046176591567599e-01
8.005055055055054769e-01,5.607818366222103723e-01
8.013303303303302982e-01,5.696620862899531845e-01
8.021551551551551196e-01,5.786458502732604314e-01
8.029799799799799409e-01,5.877335997545949375e-01
8.038048048048047622e-01,5.969257931702038888e-01
8.046296296296295836e-01,6.062228758914279814e-01
8.054544544544544049e-01,6.156252799052435165e-01
8.062792792792792262e-01,6.251334234941396950e-01
8.071041041041040476e-01,6.347477109154493480e-01
8.079289289289288689e-01,6.444685320802489015e-01
8.087537537537536902e-01,6.542962622319449251e-01
8.095785785785785116e-01,6.642312616246651702e-01
8.104034034034033329e-01,6.742738752015784431e-01
8.112282282282281543e-01,6.844244322732677688e-01
8.120530530530529756e-01,6.946832461962765271e-01
8.128778778778777969e-01,7.050506140519624543e-01
8.137027027027026183e-01,7.155268163257836322e-01
8.145275275275274396e-01,7.261121165871478045e-01
8.153523523523522609e-01,7.368067611699583574e-01
8.161771771771770823e-01,7.476109788539946344e-01
8.170020020020019036e-01,7.585249805472517037e-01
8.178268268268267249e-01,7.695489589693914612e-01
8.186516516516515463e-01,7.806830883364322959e-01
8.194764764764763676e-01,7.919275240468220955e-01
8.203013013013011889e-01,8.032824023690375848e-01
8.211261261261260103e-01,8.147478401308514417e-01
8.219509509509508316e-01,8.263239344104100770e-01
8.227757757757756529e-01,8.380107622292712888e-01
8.236006006006004743e-01,8.498083802475476789e-01
8.244254254254252956e-01,8.617168244612996020e-01
8.252502502502501169e-01,8.737361099023340794e-01
8.260750750750750493e-01,8.858662303405566707e-01
8.268998998998998706e-01,8.981071579890155254e-01
8.277247247247246920e-01,9.104588432118225771e-01
8.285495495495495133e-01,9.229212142350610160e-01
8.293743743743743346e-01,9.354941768608663333e-01
8.301991991991991560e-01,9.481776141848208272e-01
8.310240240240239773e-01,9.609713863168172221e-01
8.318488488488487986e-01,9.738753301055507183e-01
8.326736736736736200e-01,9.868892588667924626e-01
8.334984984984984413e-01,1.000012962115599979e+00
8.343233233233232626e-01,1.013246205302624325e+00
8.351481481481480840e-01,1.026588729554669621e+00
8.359729729729729053e-01,1.040040251419657169e+00
8.367977977977977266e-01,1.053600462616161915e+00
8.376226226226225480e-01,1.067269029787666801e+00
8.384474474474473693e-01,1.081045594261699216e+00
8.392722722722721906e-01,1.094929771814003638e+00
8.400970970970970120e-01,1.108921152437910784e+00
8.409219219219218333e-01,1.123019300119052710e+00
8.417467467467466546e-01,1.137223752615585282e+00
8.425715715715714760e-01,1.151534021244074557e+00
8.433963963963964083e-01,1.165949590671198521e+00
8.442212212212212297e-01,1.180469918711408051e+00
8.450460460460460510e-01,1.195094436130738957e+00
8.458708708708708723e-01,1.209822546456870374e+00
8.466956956956956937e-01,1.224653625795629308e+00
8.475205205205205150e-01,1.239587022654070392e+00
8.483453453453453363e-01,1.254622057770281796e+00
8.491701701701701577e-01,1.269758023950068315e+00
8.499949949949949790e-01,1.284994185910663278e+00
8.508198198198198003e-01,1.300329780131602719e+00
8.516446446446446217e-01,1.315764014712918595e+00
8.524694694694694430e-01,1.331296069240788249e+00
8.532942942942942643e-01,1.346925094660777145e+00
8.541191191191190857e-01,1.362650213158822510e+00
8.549439439439439070e-01,1.378470518050091354e+00
8.557687687687687283e-01,1.394385073675844744e+00
8.565935935935935497e-01,1.410392915308444239e+00
8.574184184184183710e-01,1.426493049064642138e+00
8.582432432432431924e-01,1.442684451827259906e+00
8.590680680680680137e-01,1.458966071175409551e+00
8.598928928928928350e-01,1.475336825323364076e+00
8.607177177177176564e-01,1.491795603068203135e+00
8.615425425425424777e-01,1.508341263746357352e+00
8.623673673673672990e-01,1.524972637199164094e+00
8.631921921921921204e-01,1.541688523747547057e+00
8.640170170170169417e-01,1.558487694175937577e+00
8.648418418418417630e-01,1.575368889725536015e+00
8.656666666666665844e-01,1.592330822097025811e+00
8.664914914914914057e-01,1.609372173462843003e+00
8.673163163163162270e-01,1.626491596489089364e+00
8.681411411411410484e-01,1.643687714367197295e+00
8.689659659659658697e-01,1.660959120855434179e+00
8.697907907907906910e-01,1.678304380330327028e+00
8.706156156156155124e-01,1.695722027848105773e+00
8.714404404404403337e-01,1.713210569216239154e+00
8.722652652652651550e-01,1.730768481075136922e+00
8.730900900900899764e-01,1.748394210990101394e+00
8.739149149149147977e-01,1.766086177553597869e+00
8.747397397397396190e-01,1.783842770497895636e+00
8.755645645645644404e-01,1.801662350818162839e+00
8.763893893893892617e-01,1.819543250906059839e+00
8.772142142142140830e-01,1.837483774693884575e+00
8.780390390390389044e-01,1.855482197809328992e+00
8.788638638638637257e-01,1.873536767740882958e+00
8.796886886886885470e-01,1.891645704013929175e+00
8.805135135135133684e-01,1.909807198377568627e+00
8.813383383383381897e-01,1.928019415002206749e+00
8.821631631631630110e-01,1.946280490687924303e+00
8.829879879879878324e-01,1.964588535083665155e+00
8.838128128128126537e-01,1.982941630917248066e+00
8.846376376376375861e-01,2.001337834236227575e+00
8.854624624624624074e-01,2.019775174659592665e+00
8.862872872872872287e-01,2.038251655640350712e+00
8.871121121121120501e-01,2.056765254738933901e+00
8.879369369369368714e-01,2.075313923907475377e+00
8.887617617617616927e-01,2.093895589784921185e+00
8.895865865865865141e-01,2.112508154002960215e+00
8.904114114114113354e-01,2.131149493502760617e+00
8.912362362362361567e-01,2.149817460862490037e+00
8.920610610610609781e-01,2.168509884635567264e+00
8.928858858858857994e-01,2.187224569699636412e+00
8.937107107107106208e-01,2.205959297616211234e+00
8.945355355355354421e-01,2.224711827000932285e+00
8.953603603603602634e-01,2.243479893904404943e+00
8.961851851851850848e-01,2.262261212203552585e+00
8.970100100100099061e-01,2.281053474003416071e+00
8.978348348348348384e-01,2.299854350049353791e+00
8.986596596596596598e-01,2.318661490149528159e+00
8.994844844844844811e-01,2.337472523607669661e+00
9.003093093093093024e-01,2.356285059665958137e+00
9.011341341341341238e-01,2.375096687957987118e+00
9.019589589589589451e-01,2.393904978971698405e+00
9.027837837837837665e-01,2.412707484522186085e+00
9.036086086086085878e-01,2.431501738234278509e+00
9.044334334334334091e-01,2.450285256034772541e+00
9.052582582582582305e-01,2.469055536654220617e+00
9.060830830830830518e-01,2.487810062138141820e+00
9.069079079079078731e-01,2.506546298367537506e+00
9.077327327327326945e-01,2.525261695588579158e+00
9.085575575575575158e-01,2.543953688951334779e+00
9.093823823823823371e-01,2.562619699057390843e+00
9.102072072072071585e-01,2.581257132516229902e+00
9.110320320320319798e-01,2.599863382510211984e+00
9.118568568568568011e-01,2.618435829367999901e+00
9.126816816816816225e-01,2.636971841146275697e+00
9.135065065065064438e-01,2.655468774219580386e+00
9.143313313313312651e-01,2.673923973878101545e+00
9.151561561561560865e-01,2.692334774933248909e+00
9.159809809809809078e-01,2.710698502330822546e+00
9.168058058058057291e-01,2.729012471771595560e+00
9.176306306306305505e-01,2.747273990339131888e+00
9.184554554554553718e-01,2.765480357134628697e+00
9.192802802802801931e-01,2.783628863918603091e+00
9.201051051051050145e-01,2.801716795759205958e+00
9.209299299299298358e-01,2.819741431686972444e+00
9.217547547547546571e-01,2.837700045355779910e+00
9.225795795795794785e-01,2.855589905709819742e+00
9.234044044044042998e-01,2.873408277656344989e+00
9.242292292292291211e-01,2.891152422743981987e+00
9.250540540540539425e-01,2.908819599846377724e+00
9.258788788788787638e-01,2.926407065850950229e+00
9.267037037037035851e-01,2.943912076352507512e+00
9.275285285285284065e-01,2.961331886351500131e+00
9.283533533533532278e-01,2.978663750956662692e+00
9.291781781781780492e-01,2.995904926091802700e+00
9.300030030030028705e-01,3.013052669206484069e+00
9.308278278278276918e-01,3.030104239990356163e+00
9.316526526526525132e-01,3.047056901090880121e+00
9.324774774774773345e-01,3.063907918834178901e+00
9.333023023023021558e-01,3.080654563948770353e+00
9.341271271271269772e-01,3.097294112291904433e+00
9.349519519519517985e-01,3.113823845578246541e+00
9.357767767767766198e-01,3.130241052110638744e+00
9.366016016016014412e-01,3.146543027512663571e+00
9.374264264264262625e-01,3.162727075462740789e+00
9.382512512512510838e-01,3.178790508429483630e+00
9.390760760760760162e-01,3.194730648408036444e+00
9.399009009009008375e-01,3.210544827657100697e+00
9.407257257257256589e-01,3.226230389436405499e+00
9.415505505505504802e-01,3.241784688744294041e+00
9.423753753753753015e-01,3.257205093055175915e+00
9.432002002002001229e-01,3.272488983056544676e+00
9.440250250250249442e-01,3.287633753385279078e+00
9.448498498498497655e-01,3.302636813362942014e+00
9.456746746746745869e-01,3.317495587729783590e+00
9.464994994994994082e-01,3.332207517377164141e+00
9.473243243243242295e-01,3.346770060078104958e+00
9.481491491491490509e-01,3.361180691215680305e+00
9.489739739739738722e-01,3.375436904508950509e+00
9.497987987987986935e-01,3.389536212736163012e+00
9.506236236236235149e-01,3.403476148454909200e+00
9.514484484484483362e-01,3.417254264718966095e+00
9.522732732732732686e-01,3.430868135791520057e+00
9.530980980980980899e-01,3.444315357854480286e+00
9.539229229229229112e-01,3.457593549713617875e+00
9.547477477477477326e-01,3.470700353499201807e+00
9.555725725725725539e-01,3.483633435361878750e+00
9.563973973973973752e-01,3.496390486163491573e+00
9.572222222222221966e-01,3.508969222162560353e+00
9.580470470470470179e-01,3.521367385694131436e+00
9.588718718718718392e-01,3.533582745843727224e+00
9.596966966966966606e-01,3.545613099115097810e+00
9.605215215215214819e-01,3.557456270091510664e+00
9.613463463463463032e-01,3.569110112090291054e+00
9.621711711711711246e-01,3.580572507810341421e+00
9.629959959959959459e-01,3.591841369972371467e+00
9.638208208208207672e-01,3.602914641951556085e+00
9.646456456456455886e-01,3.613790298402366652e+00
9.654704704704704099e-01,3.624466345875301698e+00
9.662952952952952312e-01,3.634940823425257150e+00
9.671201201201200526e-01,3.645211803211276802e+00
9.679449449449448739e-01,3.655277391087424999e+00
9.687697697697696952e-01,3.665135727184529291e+00
9.695945945945945166e-01,3.674784986482543481e+00
9.704194194194193379e-01,3.684223379373282370e+00
9.712442442442441592e-01,3.693449152213290176e+00
9.720690690690689806e-01,3.702460587866597486e+00
9.728938938938938019e-01,3.711256006237137139e+00
9.737187187187186233e-01,3.719833764790583253e+00
9.745435435435434446e-01,3.728192259065392200e+00
9.753683683683682659e-01,3.736329923172816425e+00
9.761931931931930873e-01,3.744245230285679238e+00
9.770180180180179086e-01,3.751936693115693888e+00
9.778428428428427299e-01,3.759402864379115528e+00
9.786676676676675513e-01,3.766642337250529327e+00
9.794924924924923726e-01,3.773653745804568249e+00
9.803173173173171939e-01,3.780435765445370411e+00
9.811421421421420153e-01,3.786987113323585064e+00
9.819669669669668366e-01,3.793306548740746020e+00
9.827917917917916579e-01,3.799392873540829996e+00
9.836166166166164793e-01,3.805244932488831555e+00
9.844414414414413006e-01,3.810861613636183698e+00
9.852662662662661219e-01,3.816241848672864201e+00
9.860910910910909433e-01,3.821384613266027852e+00
9.869159159159157646e-01,3.826288927385025129e+00
9.877407407407405859e-01,3.830953855612644343e+00
9.885655655655654073e-01,3.835378507442460894e+00
9.893903903903902286e-01,3.839562037562140429e+00
9.902152152152150499e-01,3.843503646122586659e+00
9.910400400400398713e-01,3.847202578992802380e+00
9.918648648648646926e-01,3.850658128000357561e+00
9.926896896896895139e-01,3.853869631157350373e+00
9.935145145145144463e-01,3.856836472871766563e+00
9.943393393393392676e-01,3.859558084144138146e+00
9.951641641641640890e-01,3.862033942749417470e+00
9.959889889889889103e-01,3.864263573403979635e+00
9.968138138138137316e-01,3.866246547917685294e+00
9.976386386386385530e-01,3.867982485330929698e+00
9.984634634634633743e-01,3.869471052036621117e+00
9.992882882882881956e-01,3.870711961887029595e+00
1.000113113113112906e+00,3.871704976285463840e+00
1.000937937937937949e+00,3.872449904262730502e+00
1.001762762762762549e+00,3.872946602538339000e+00
1.002587587587587592e+00,3.873194975566436327e+00
1.003412412412412191e+00,3.873194975566436327e+00
1.004237237237237235e+00,3.872946602538339000e+00
1.005062062062061834e+00,3.872449904262730502e+00
1.005886886886886877e+00,3.871704976285463840e+00
1.006711711711711699e+00,3.870711961887029595e+00
1.007536536536536520e+00,3.869471052036621117e+00
1.008361361361361341e+00,3.867982485330929698e+00
1.009186186186186163e+00,3.866246547917685294e+00
1.010011011011010984e+00,3.864263573403979635e+00
1.010835835835835805e+00,3.862033942749417026e+00
1.011660660660660627e+00,3.859558084144138146e+00
1.012485485485485448e+00,3.856836472871766119e+00
1.013310310310310269e+00,3.853869631157350373e+00
1.014135135135135091e+00,3.850658128000357561e+00
1.014959959959959912e+00,3.847202578992802380e+00
1.015784784784784733e+00,3.843503646122586659e+00
1.016609609609609555e+00,3.839562037562140429e+00
1.017434434434434376e+00,3.835378507442460894e+00
1.018259259259259197e+00,3.830953855612644343e+00
1.019084084084084019e+00,3.826288927385025129e+00
1.019908908908908840e+00,3.821384613266027852e+00
1.020733733733733661e+00,3.816241848672864201e+00
1.021558558558558483e+00,3.810861613636183698e+00
1.022383383383383304e+00,3.805244932488831555e+00
1.023208208208208125e+00,3.799392873540829996e+00
1.024033033033032947e+00,3.793306548740746020e+00
1.024857857857857768e+00,3.786987113323585064e+00
1.025682682682682589e+00,3.780435765445370411e+00
1.026507507507507411e+00,3.773653745804568249e+00
1.027332332332332232e+00,3.766642337250529327e+00
1.028157157157157053e+00,3.759402864379115528e+00
1.028981981981981875e+00,3.751936693115693888e+00
1.029806806806806696e+00,3.744245230285679238e+00
1.030631631631631517e+00,3.736329923172816425e+00
1.031456456456456339e+00,3.728192259065392200e+00
1.032281281281281160e+00,3.719833764790583253e+00
1.033106106106105981e+00,3.711256006237137139e+00
1.033930930930930803e+00,3.702460587866597486e+00
1.034755755755755624e+00,3.693449152213290176e+00
1.035580580580580445e+00,3.684223379373282370e+00
1.036405405405405267e+00,3.674784986482543481e+00
1.037230230230230088e+00,3.665135727184529291e+00
1.038055055055054909e+00,3.655277391087424999e+00
1.038879879879879731e+00,3.645211803211276802e+00
1.039704704704704552e+00,3.634940823425257150e+00
1.040529529529529373e+00,3.624466345875301698e+00
1.041354354354354195e+00,3.613790298402366652e+00
1.042179179179179016e+00,3.602914641951556085e+00
1.043004004004003837e+00,3.591841369972371467e+00
1.043828828828828659e+00,3.580572507810341421e+00
1.044653653653653480e+00,3.569110112090291054e+00
1.045478478478478301e+00,3.557456270091510664e+00
1.046303303303303123e+00,3.545613099115097810e+00
1.047128128128127944e+00,3.533582745843727224e+00
1.047952952952952987e+00,3.521367385694127883e+00
1.048777777777777587e+00,3.508969222162560353e+00
1.049602602602602630e+00,3.496390486163488021e+00
1.050427427427427229e+00,3.483633435361878750e+00
1.051252252252252273e+00,3.470700353499198254e+00
1.052077077077076872e+00,3.457593549713617875e+00
1.052901901901901915e+00,3.444315357854476733e+00
1.053726726726726515e+00,3.430868135791520057e+00
1.054551551551551558e+00,3.417254264718964318e+00
1.055376376376376157e+00,3.403476148454910977e+00
1.056201201201201201e+00,3.389536212736160792e+00
1.057026026026025800e+00,3.375436904508952285e+00
1.057850850850850843e+00,3.361180691215678085e+00
1.058675675675675443e+00,3.346770060078107178e+00
1.059500500500500486e+00,3.332207517377161921e+00
1.060325325325325085e+00,3.317495587729785811e+00
1.061150150150150129e+00,3.302636813362940238e+00
1.061974974974974950e+00,3.287633753385276858e+00
1.062799799799799771e+00,3.272488983056542455e+00
1.063624624624624593e+00,3.257205093055174139e+00
1.064449449449449414e+00,3.241784688744291820e+00
1.065274274274274235e+00,3.226230389436403279e+00
1.066099099099099057e+00,3.210544827657098477e+00
1.066923923923923878e+00,3.194730648408034668e+00
1.067748748748748699e+00,3.178790508429483630e+00
1.068573573573573521e+00,3.162727075462740789e+00
1.069398398398398342e+00,3.146543027512663571e+00
1.070223223223223163e+00,3.130241052110638744e+00
