x,y
6.794614614614615800e-01,3.163938603430598295e-01
6.802862862862864013e-01,3.221056497725843237e-01
6.811111111111112226e-01,3.278995246142787923e-01
6.819359359359360440e-01,3.337762116186911432e-01
6.827607607607608653e-01,3.397364345110806538e-01
6.835855855855856866e-01,3.457809137499037178e-01
6.844104104104105080e-01,3.519103662820364797e-01
6.852352352352353293e-01,3.581255052947721063e-01
6.860600600600601506e-01,3.644270399646288849e-01
6.868848848848849720e-01,3.708156752030096759e-01
6.877097097097097933e-01,3.772921113987607877e-01
6.885345345345346146e-01,3.838570441576698022e-01
6.893593593593594360e-01,3.905111640389511973e-01
6.901841841841842573e-01,3.972551562887740584e-01
6.910090090090090786e-01,4.040897005708772305e-01
6.918338338338339000e-01,4.110154706943282554e-01
6.926586586586587213e-01,4.180331343384866560e-01
6.934834834834835426e-01,4.251433527752241370e-01
6.943083083083083640e-01,4.323467805884631532e-01
6.951331331331331853e-01,4.396440653911036223e-01
6.959579579579580066e-01,4.470358475393948483e-01
6.967827827827828280e-01,4.545227598448216000e-01
6.976076076076076493e-01,4.621054272835830590e-01
6.984324324324324706e-01,4.697844667037227584e-01
6.992572572572572920e-01,4.775604865299939994e-01
7.000820820820821133e-01,4.854340864665366295e-01
7.009069069069069347e-01,4.934058571974381247e-01
7.017317317317317560e-01,5.014763800852655162e-01
7.025565565565565773e-01,5.096462268676519303e-01
7.033813813813813987e-01,5.179159593520198390e-01
7.042062062062062200e-01,5.262861291085285664e-01
7.050310310310310413e-01,5.347572771613454679e-01
7.058558558558558627e-01,5.433299336783177225e-01
7.066806806806807950e-01,5.520046176591567599e-01
7.075055055055056163e-01,5.607818366222103723e-01
7.083303303303304377e-01,5.696620862899531845e-01
7.091551551551552590e-01,5.786458502732604314e-01
7.099799799799800804e-01,5.877335997545949375e-01
7.108048048048049017e-01,5.969257931702038888e-01
7.116296296296297230e-01,6.062228758914279814e-01
7.124544544544545444e-01,6.156252799052435165e-01
7.132792792792793657e-01,6.251334234941396950e-01
7.141041041041041870e-01,6.347477109154493480e-01
7.149289289289290084e-01,6.444685320802489015e-01
7.157537537537538297e-01,6.542962622319449251e-01
7.165785785785786510e-01,6.642312616246651702e-01
7.174034034034034724e-01,6.742738752015784431e-01
7.182282282282282937e-01,6.844244322732677688e-01
7.190530530530531150e-01,6.946832461962765271e-01
7.198778778778779364e-01,7.050506140519624543e-01
7.207027027027027577e-01,7.155268163257836322e-01
7.215275275275275790e-01,7.261121165871478045e-01
7.223523523523524004e-01,7.368067611699583574e-01
7.231771771771772217e-01,7.476109788539946344e-01
7.240020020020020430e-01,7.585249805472517037e-01
7.248268268268268644e-01,7.695489589693914612e-01
7.256516516516517967e-01,7.806830883364337392e-01
7.264764764764766181e-01,7.919275240468235388e-01
7.273013013013014394e-01,8.032824023690390280e-01
7.281261261261262607e-01,8.147478401308529961e-01
7.289509509509510821e-01,8.263239344104117423e-01
7.297757757757759034e-01,8.380107622292730651e-01
7.306006006006007247e-01,8.498083802475492332e-01
7.314254254254255461e-01,8.617168244613011563e-01
7.322502502502503674e-01,8.737361099023358557e-01
7.330750750750751887e-01,8.858662303405566707e-01
7.338998998999000101e-01,8.981071579890155254e-01
7.347247247247248314e-01,9.104588432118225771e-01
7.355495495495496527e-01,9.229212142350610160e-01
7.363743743743744741e-01,9.354941768608663333e-01
7.371991991991992954e-01,9.481776141848208272e-01
7.380240240240241167e-01,9.609713863168172221e-01
7.388488488488489381e-01,9.738753301055507183e-01
7.396736736736737594e-01,9.868892588667924626e-01
7.404984984984985807e-01,1.000012962115599979e+00
7.413233233233234021e-01,1.013246205302624325e+00
7.421481481481482234e-01,1.026588729554669621e+00
7.429729729729730447e-01,1.040040251419657169e+00
7.437977977977978661e-01,1.053600462616161915e+00
7.446226226226226874e-01,1.067269029787666801e+00
7.454474474474475088e-01,1.081045594261699216e+00
7.462722722722723301e-01,1.094929771814003638e+00
7.470970970970971514e-01,1.108921152437910784e+00
7.479219219219219728e-01,1.123019300119052710e+00
7.487467467467467941e-01,1.137223752615585282e+00
7.495715715715716154e-01,1.151534021244074557e+00
7.503963963963964368e-01,1.165949590671196301e+00
7.512212212212212581e-01,1.180469918711406052e+00
7.520460460460460794e-01,1.195094436130736737e+00
7.528708708708709008e-01,1.209822546456868153e+00
7.536956956956957221e-01,1.224653625795627310e+00
7.545205205205205434e-01,1.239587022654068393e+00
7.553453453453453648e-01,1.254622057770279797e+00
7.561701701701701861e-01,1.269758023950066095e+00
7.569949949949950074e-01,1.284994185910661058e+00
7.578198198198198288e-01,1.300329780131600277e+00
7.586446446446446501e-01,1.315764014712916596e+00
7.594694694694694714e-01,1.331296069240786251e+00
7.602942942942942928e-01,1.346925094660774924e+00
7.611191191191192251e-01,1.362650213158822510e+00
7.619439439439440465e-01,1.378470518050091354e+00
7.627687687687688678e-01,1.394385073675844744e+00
7.635935935935936891e-01,1.410392915308444239e+00
7.644184184184185105e-01,1.426493049064642138e+00
7.652432432432433318e-01,1.442684451827259906e+00
7.660680680680681531e-01,1.458966071175409551e+00
7.668928928928929745e-01,1.475336825323364076e+00
7.677177177177177958e-01,1.491795603068203135e+00
7.685425425425426171e-01,1.508341263746357352e+00
7.693673673673674385e-01,1.524972637199164094e+00
7.701921921921922598e-01,1.541688523747547057e+00
7.710170170170170811e-01,1.558487694175937577e+00
7.718418418418419025e-01,1.575368889725536015e+00
7.726666666666667238e-01,1.592330822097025811e+00
7.734914914914916562e-01,1.609372173462845446e+00
7.743163163163164775e-01,1.626491596489091807e+00
7.751411411411412988e-01,1.643687714367199515e+00
7.759659659659661202e-01,1.660959120855436399e+00
7.767907907907909415e-01,1.678304380330329471e+00
7.776156156156157628e-01,1.695722027848108437e+00
7.784404404404405842e-01,1.713210569216241819e+00
7.792652652652654055e-01,1.730768481075139364e+00
7.800900900900902268e-01,1.748394210990104058e+00
7.809149149149150482e-01,1.766086177553600534e+00
7.817397397397398695e-01,1.783842770497898300e+00
7.825645645645646908e-01,1.801662350818165281e+00
7.833893893893895122e-01,1.819543250906062282e+00
7.842142142142143335e-01,1.837483774693887018e+00
7.850390390390391548e-01,1.855482197809331435e+00
7.858638638638639762e-01,1.873536767740885400e+00
7.866886886886887975e-01,1.891645704013931839e+00
7.875135135135136188e-01,1.909807198377571069e+00
7.883383383383384402e-01,1.928019415002209191e+00
7.891631631631632615e-01,1.946280490687926967e+00
7.899879879879880828e-01,1.964588535083667376e+00
7.908128128128129042e-01,1.982941630917250508e+00
7.916376376376377255e-01,2.001337834236227575e+00
7.924624624624625469e-01,2.019775174659592665e+00
7.932872872872873682e-01,2.038251655640350712e+00
7.941121121121121895e-01,2.056765254738933901e+00
7.949369369369370109e-01,2.075313923907475377e+00
7.957617617617618322e-01,2.093895589784921185e+00
7.965865865865866535e-01,2.112508154002960215e+00
7.974114114114114749e-01,2.131149493502760617e+00
7.982362362362362962e-01,2.149817460862490037e+00
7.990610610610611175e-01,2.168509884635567264e+00
7.998858858858859389e-01,2.187224569699636412e+00
8.007107107107107602e-01,2.205959297616211234e+00
8.015355355355355815e-01,2.224711827000932285e+00
8.023603603603604029e-01,2.243479893904404943e+00
8.031851851851852242e-01,2.262261212203552585e+00
8.040100100100100455e-01,2.281053474003416071e+00
8.048348348348348669e-01,2.299854350049351126e+00
8.056596596596596882e-01,2.318661490149525495e+00
8.064844844844845095e-01,2.337472523607666552e+00
8.073093093093093309e-01,2.356285059665955472e+00
8.081341341341341522e-01,2.375096687957984898e+00
8.089589589589589735e-01,2.393904978971695741e+00
8.097837837837837949e-01,2.412707484522183421e+00
8.106086086086086162e-01,2.431501738234276289e+00
8.114334334334334375e-01,2.450285256034769876e+00
