x,y
-5.057957957957959216e-01,2.801960393140670580e-02
-5.005105105105107643e-01,2.858036709828518790e-02
-4.952252252252253850e-01,2.915048352742803314e-02
-4.899399399399400057e-01,2.973006594815413850e-02
-4.846546546546548484e-01,3.031922749564926536e-02
-4.793693693693694691e-01,3.091808168972886087e-02
-4.740840840840843118e-01,3.152674241305446906e-02
-4.687987987987989325e-01,3.214532388880202152e-02
-4.635135135135137752e-01,3.277394065777941567e-02
-4.582282282282283958e-01,3.341270755499144846e-02
-4.529429429429430165e-01,3.406173968565058552e-02
-4.476576576576578592e-01,3.472115240063182451e-02
-4.423723723723724799e-01,3.539106127137076063e-02
-4.370870870870873226e-01,3.607158206420298108e-02
-4.318018018018019433e-01,3.676283071414495479e-02
-4.265165165165165639e-01,3.746492329811481475e-02
-4.212312312312314067e-01,3.817797600759369886e-02
-4.159459459459460273e-01,3.890210512072667798e-02
-4.106606606606608700e-01,3.963742697386380548e-02
-4.053753753753754907e-01,4.038405793254172538e-02
-4.000900900900903334e-01,4.114211436190613747e-02
-3.948048048048049541e-01,4.191171259657677090e-02
-3.895195195195195748e-01,4.269296890995509519e-02
-3.842342342342344175e-01,4.348599948297698220e-02
-3.789489489489490381e-01,4.429092037231195655e-02
-3.736636636636638809e-01,4.510784747801057509e-02
-3.683783783783785015e-01,4.593689651060290507e-02
-3.630930930930933442e-01,4.677818295765014123e-02
-3.578078078078079649e-01,4.763182204975292822e-02
-3.525225225225225856e-01,4.849792872601869920e-02
-3.472372372372374283e-01,4.937661759899258235e-02
-3.419519519519520490e-01,5.026800291905476198e-02
-3.366666666666668917e-01,5.117219853828884613e-02
-3.313813813813815123e-01,5.208931787382597295e-02
-3.260960960960961330e-01,5.301947387066865275e-02
-3.208108108108109757e-01,5.396277896400003549e-02
-3.155255255255255964e-01,5.491934504098443248e-02
-3.102402402402404391e-01,5.588928340206287398e-02
-3.049549549549550598e-01,5.687270472175263297e-02
-2.996696696696699025e-01,5.786971900895448301e-02
-2.943843843843845232e-01,5.888043556677630824e-02
-2.890990990990991438e-01,5.990496295187872078e-02
-2.838138138138139865e-01,6.094340893335141451e-02
-2.785285285285286072e-01,6.199588045112686130e-02
-2.732432432432434499e-01,6.306248357393987036e-02
-2.679579579579580706e-01,6.414332345684213565e-02
-2.626726726726729133e-01,6.523850429827897368e-02
-2.573873873873875340e-01,6.634812929673947202e-02
-2.521021021021021546e-01,6.747230060698743148e-02
-2.468168168168169974e-01,6.861111929588434299e-02
-2.415315315315316180e-01,6.976468529781465477e-02
-2.362462462462464607e-01,7.093309736972215618e-02
-2.309609609609610814e-01,7.211645304577135596e-02
-2.256756756756759241e-01,7.331484859164151546e-02
-2.203903903903905448e-01,7.452837895846875504e-02
-2.151051051051051655e-01,7.575713773644443538e-02
-2.098198198198200082e-01,7.700121710808503772e-02
-2.045345345345346288e-01,7.826070780118543624e-02
-1.992492492492494716e-01,7.953569904146697012e-02
-1.939639639639640922e-01,8.082627850493642740e-02
-1.886786786786787129e-01,8.213253226996740375e-02
-1.833933933933935556e-01,8.345454476911909336e-02
-1.781081081081081763e-01,8.479239874070727823e-02
-1.728228228228230190e-01,8.614617518014097697e-02
-1.675375375375376397e-01,8.751595329104185084e-02
-1.622522522522524824e-01,8.890181043615924539e-02
-1.569669669669671030e-01,9.030382208809961675e-02
-1.516816816816817237e-01,9.172206177988372067e-02
-1.463963963963965664e-01,9.315660105534992463e-02
-1.411111111111111871e-01,9.460750941941976910e-02
-1.358258258258260298e-01,9.607485428824245888e-02
-1.305405405405406505e-01,9.755870093923689479e-02
-1.252552552552554932e-01,9.905911246104726064e-02
-1.199699699699701139e-01,1.005761497034327323e-01
-1.146846846846847345e-01,1.021098712271065190e-01
-1.093993993993995772e-01,1.036603332535461358e-01
-1.041141141141141979e-01,1.052275896147917833e-01
-9.882882882882904063e-02,1.068116917032523316e-01
-9.354354354354366130e-02,1.084126884215400738e-01
-8.825825825825828197e-02,1.100306261323517470e-01
-8.297297297297312468e-02,1.116655486084177501e-01
-7.768768768768774535e-02,1.133174969825397338e-01
-7.240240240240258807e-02,1.149865096977359252e-01
-6.711711711711720874e-02,1.166726224575173332e-01
-6.183183183183205145e-02,1.183758681763134729e-01
-5.654654654654667212e-02,1.200962769300717159e-01
-5.126126126126129279e-02,1.218338759070492910e-01
-4.597597597597613550e-02,1.235886893588222235e-01
-4.069069069069075617e-02,1.253607385515317085e-01
-3.540540540540559888e-02,1.271500417173904995e-01
-3.012012012012021955e-02,1.289566140064731248e-01
-2.483483483483506227e-02,1.307804674388105548e-01
-1.954954954954968294e-02,1.326216108568142871e-01
-1.426426426426430361e-02,1.344800498780513998e-01
-8.978978978979146319e-03,1.363557868483946667e-01
-3.693693693693766988e-03,1.382488207955715476e-01
1.591591591591390298e-03,1.401591473831340640e-01
6.876876876876769629e-03,1.420867588648752344e-01
1.216216216216192691e-02,1.440316440397139131e-01
1.744744744744730625e-02,1.459937882070744819e-01
2.273273273273268558e-02,1.479731731227825198e-01
2.801801801801784286e-02,1.499697769555031202e-01
3.330330330330322219e-02,1.519835742437449511e-01
3.858858858858837948e-02,1.540145358534538711e-01
4.387387387387375881e-02,1.560626289362223029e-01
4.915915915915913814e-02,1.581278168881368462e-01
5.444444444444429543e-02,1.602100593092892766e-01
5.972972972972967476e-02,1.623093119639767712e-01
6.501501501501483204e-02,1.644255267416131205e-01
7.030030030030021138e-02,1.665586516183782395e-01
7.558558558558536866e-02,1.687086306196287078e-01
8.087087087087074799e-02,1.708754037830945149e-01
8.615615615615612732e-02,1.730589071228860742e-01
9.144144144144128461e-02,1.752590725943369565e-01
9.672672672672666394e-02,1.774758280597050208e-01
1.020120120120118212e-01,1.797090972547570886e-01
1.072972972972972006e-01,1.819587997562624460e-01
1.125825825825823578e-01,1.842248509504164078e-01
1.178678678678677372e-01,1.865071620022211163e-01
1.231531531531531165e-01,1.888056398258446400e-01
1.284384384384382738e-01,1.911201870559842975e-01
1.337237237237236531e-01,1.934507020202562155e-01
1.390090090090088104e-01,1.957970787126345757e-01
1.442942942942941897e-01,1.981592067679649738e-01
1.495795795795795691e-01,2.005369714375729862e-01
1.548648648648647264e-01,2.029302535659922857e-01
1.601501501501501057e-01,2.053389295688341221e-01
1.654354354354352630e-01,2.077628714118197883e-01
1.707207207207206423e-01,2.102019465909998608e-01
1.760060060060057996e-01,2.126560181141796402e-01
1.812912912912911789e-01,2.151249444835746927e-01
1.865765765765765583e-01,2.176085796797149752e-01
1.918618618618617155e-01,2.201067731466207211e-01
1.971471471471470949e-01,2.226193697782697656e-01
2.024324324324322522e-01,2.251462099063752109e-01
2.077177177177176315e-01,2.276871292894956655e-01
2.130030030030027888e-01,2.302419591034945701e-01
2.182882882882881681e-01,2.328105259333709542e-01
2.235735735735735474e-01,2.353926517664768903e-01
2.288588588588587047e-01,2.379881539871421259e-01
2.341441441441440841e-01,2.405968453727232448e-01
2.394294294294292413e-01,2.432185340910932303e-01
2.447147147147146207e-01,2.458530236995911389e-01
2.500000000000000000e-01,2.485001131454450118e-01
2.552852852852851573e-01,2.511595967676861219e-01
2.605705705705705366e-01,2.538312643005700142e-01
2.658558558558556939e-01,2.565149008785171381e-01
2.711411411411410732e-01,2.592102870425904704e-01
2.764264264264262305e-01,2.619171987485206521e-01
2.817117117117116099e-01,2.646354073762953729e-01
2.869969969969969892e-01,2.673646797413222198e-01
2.922822822822821465e-01,2.701047781071804210e-01
2.975675675675675258e-01,2.728554601999705342e-01
3.028528528528526831e-01,2.756164792242736805e-01
3.081381381381380624e-01,2.783875838807323144e-01
3.134234234234232197e-01,2.811685183852588032e-01
3.187087087087085990e-01,2.839590224898851378e-01
3.239939939939939784e-01,2.867588315052579384e-01
3.292792792792791357e-01,2.895676763247893581e-01
3.345645645645645150e-01,2.923852834504712672e-01
3.398498498498496723e-01,2.952113750203556597e-01
3.451351351351350516e-01,2.980456688377117191e-01
3.504204204204204309e-01,3.008878784018597652e-01
3.557057057057055882e-01,3.037377129406914067e-01
3.609909909909909675e-01,3.065948774448752912e-01
3.662762762762761248e-01,3.094590727037524469e-01
3.715615615615615042e-01,3.123299953429262699e-01
3.768468468468466614e-01,3.152073378635423251e-01
3.821321321321320408e-01,3.180907886832667342e-01
3.874174174174174201e-01,3.209800321789547661e-01
3.927027027027025774e-01,3.238747487310150719e-01
3.979879879879879567e-01,3.267746147694648995e-01
4.032732732732731140e-01,3.296793028216738475e-01
4.085585585585584933e-01,3.325884815617944357e-01
4.138438438438436506e-01,3.355018158618733315e-01
4.191291291291290300e-01,3.384189668446414001e-01
4.244144144144144093e-01,3.413395919379735299e-01
4.296996996996995666e-01,3.442633449310147364e-01
4.349849849849849459e-01,3.471898760319636623e-01
4.402702702702701032e-01,3.501188319275055916e-01
4.455555555555554825e-01,3.530498558438877055e-01
4.508408408408406398e-01,3.559825876096240349e-01
4.561261261261260191e-01,3.589166637198230037e-01
4.614114114114113985e-01,3.618517174021230742e-01
4.666966966966965558e-01,3.647873786842268373e-01
4.719819819819819351e-01,3.677232744630204442e-01
4.772672672672670924e-01,3.706590285752613401e-01
4.825525525525524717e-01,3.735942618698253614e-01
4.878378378378378510e-01,3.765285922814924913e-01
4.931231231231230083e-01,3.794616349062583383e-01
4.984084084084083877e-01,3.823930020781536876e-01
5.036936936936937670e-01,3.853223034475524167e-01
5.089789789789787022e-01,3.882491460609520662e-01
5.142642642642640816e-01,3.911731344422063605e-01
5.195495495495494609e-01,3.940938706751872522e-01
5.248348348348348402e-01,3.970109544878596686e-01
5.301201201201202196e-01,3.999239833377442044e-01
5.354054054054051548e-01,4.028325524987447226e-01
5.406906906906905341e-01,4.057362551493207681e-01
5.459759759759759135e-01,4.086346824619755957e-01
5.512612612612612928e-01,4.115274236940399399e-01
5.565465465465466721e-01,4.144140662797223262e-01
5.618318318318316074e-01,4.172941959234004461e-01
5.671171171171169867e-01,4.201673966941281702e-01
5.724024024024023660e-01,4.230332511213252267e-01
5.776876876876877454e-01,4.258913402916277846e-01
5.829729729729726806e-01,4.287412439468643588e-01
5.882582582582580599e-01,4.315825405831313910e-01
5.935435435435434393e-01,4.344148075509334239e-01
5.988288288288288186e-01,4.372376211563609449e-01
6.041141141141141979e-01,4.400505567632699844e-01
6.093993993993991332e-01,4.428531888964322150e-01
6.146846846846845125e-01,4.456450913456233009e-01
6.199699699699698918e-01,4.484258372706113605e-01
6.252552552552552712e-01,4.511949993070154541e-01
6.305405405405406505e-01,4.539521496729954642e-01
6.358258258258255857e-01,4.566968602767391694e-01
6.411111111111109651e-01,4.594287028247094895e-01
6.463963963963963444e-01,4.621472489306129861e-01
6.516816816816817237e-01,4.648520702250550918e-01
6.569669669669671030e-01,4.675427384658422114e-01
6.622522522522520383e-01,4.702188256488907259e-01
6.675375375375374176e-01,4.728799041197072617e-01
6.728228228228227970e-01,4.755255466853950952e-01
6.781081081081081763e-01,4.781553267271523300e-01
6.833933933933931115e-01,4.807688183132172721e-01
6.886786786786784909e-01,4.833655963122214794e-01
6.939639639639638702e-01,4.859452365069082957e-01
6.992492492492492495e-01,4.885073157081757378e-01
7.045345345345346288e-01,4.910514118694007668e-01
7.098198198198195641e-01,4.935771042010035359e-01
7.151051051051049434e-01,4.960839732852074802e-01
7.203903903903903228e-01,4.985716011909510081e-01
7.256756756756757021e-01,5.010395715889111035e-01
7.309609609609610814e-01,5.034874698665905424e-01
7.362462462462460167e-01,5.059148832434275933e-01
7.415315315315313960e-01,5.083214008858834010e-01
7.468168168168167753e-01,5.107066140224606476e-01
7.521021021021021546e-01,5.130701160586117471e-01
7.573873873873875340e-01,5.154115026914894981e-01
7.626726726726724692e-01,5.177303720244964547e-01
7.679579579579578485e-01,5.200263246815877149e-01
7.732432432432432279e-01,5.222989639212800572e-01
7.785285285285286072e-01,5.245478957503258988e-01
7.838138138138135425e-01,5.267727290370027848e-01
7.890990990990989218e-01,5.289730756239768850e-01
7.943843843843843011e-01,5.311485504406903146e-01
7.996696696696696804e-01,5.332987716152326474e-01
8.049549549549550598e-01,5.354233605856461020e-01
8.102402402402399950e-01,5.375219422106231049e-01
8.155255255255253743e-01,5.395941448795492645e-01
8.208108108108107537e-01,5.416396006218449077e-01
8.260960960960961330e-01,5.436579452155657632e-01
8.313813813813815123e-01,5.456488182952113908e-01
8.366666666666664476e-01,5.476118634587022749e-01
8.419519519519518269e-01,5.495467283734778441e-01
8.472372372372372062e-01,5.514530648816724501e-01
8.525225225225225856e-01,5.533305291043257856e-01
8.578078078078079649e-01,5.551787815445842211e-01
8.630930930930929001e-01,5.569974871898482061e-01
8.683783783783782795e-01,5.587863156128258790e-01
8.736636636636636588e-01,5.605449410714458125e-01
8.789489489489490381e-01,5.622730426075912558e-01
8.842342342342339734e-01,5.639703041446115783e-01
8.895195195195193527e-01,5.656364145835696133e-01
8.948048048048047320e-01,5.672710678981839338e-01
9.000900900900901114e-01,5.688739632284265380e-01
9.053753753753754907e-01,5.704448049727345316e-01
9.106606606606604259e-01,5.719833028787977280e-01
9.159459459459458053e-01,5.734891721328816416e-01
9.212312312312311846e-01,5.749621334476485712e-01
9.265165165165165639e-01,5.764019131484376945e-01
9.318018018018019433e-01,5.778082432579690897e-01
9.370870870870868785e-01,5.791808615794319381e-01
9.423723723723722578e-01,5.805195117779243796e-01
9.476576576576576372e-01,5.818239434602051618e-01
9.529429429429430165e-01,5.830939122527274421e-01
9.582282282282279517e-01,5.843291798779165491e-01
9.635135135135133311e-01,5.855295142286612853e-01
9.687987987987987104e-01,5.866946894409831303e-01
9.740840840840840897e-01,5.878244859648553700e-01
9.793693693693694691e-01,5.889186906331371762e-01
9.846546546546544043e-01,5.899770967285956624e-01
9.899399399399397836e-01,5.909995040489837148e-01
9.952252252252251630e-01,5.919857189701467348e-01
1.000510510510510542e+00,5.929355545071295364e-01
1.005795795795795922e+00,5.938488303732570861e-01
1.011081081081080857e+00,5.947253730371619973e-01
1.016366366366366236e+00,5.955650157777347964e-01
1.021651651651651616e+00,5.963675987369710940e-01
1.026936936936936995e+00,5.971329689706933452e-01
1.032222222222222374e+00,5.978609804971248831e-01
1.037507507507507309e+00,5.985514943432931334e-01
1.042792792792792689e+00,5.992043785892431362e-01
1.048078078078078068e+00,5.998195084100399477e-01
1.053363363363363447e+00,6.003967661155434898e-01
1.058648648648648383e+00,6.009360411879345332e-01
1.063933933933933762e+00,6.014372303169803757e-01
1.069219219219219141e+00,6.019002374330181260e-01
1.074504504504504521e+00,6.023249737376457080e-01
1.079789789789789900e+00,6.027113577321060456e-01
1.085075075075074835e+00,6.030593152433483262e-01
1.090360360360360215e+00,6.033687794477600175e-01
1.095645645645645594e+00,6.036396908925542037e-01
1.100930930930930973e+00,6.038719975148060248e-01
1.106216216216216353e+00,6.040656546581273378e-01
1.111501501501501288e+00,6.042206250869739392e-01
1.116786786786786667e+00,6.043368789985775758e-01
1.122072072072072046e+00,6.044143940324983033e-01
1.127357357357357426e+00,6.044531552777923089e-01
1.132642642642642805e+00,6.044531552777923089e-01
1.137927927927927740e+00,6.044143940324983033e-01
1.143213213213213120e+00,6.043368789985775758e-01
1.148498498498498499e+00,6.042206250869739392e-01
1.153783783783783878e+00,6.040656546581273378e-01
1.159069069069068814e+00,6.038719975148060248e-01
1.164354354354354193e+00,6.036396908925542037e-01
1.169639639639639572e+00,6.033687794477600175e-01
1.174924924924924952e+00,6.030593152433483262e-01
1.180210210210210331e+00,6.027113577321060456e-01
1.185495495495495266e+00,6.023249737376457080e-01
1.190780780780780646e+00,6.019002374330181260e-01
1.196066066066066025e+00,6.014372303169803757e-01
1.201351351351351404e+00,6.009360411879345332e-01
1.206636636636636783e+00,6.003967661155433788e-01
1.211921921921921719e+00,5.998195084100399477e-01
1.217207207207207098e+00,5.992043785892431362e-01
1.222492492492492477e+00,5.985514943432931334e-01
1.227777777777777857e+00,5.978609804971248831e-01
1.233063063063063236e+00,5.971329689706932342e-01
1.238348348348348171e+00,5.963675987369710940e-01
1.243633633633633551e+00,5.955650157777347964e-01
1.248918918918918930e+00,5.947253730371619973e-01
1.254204204204204309e+00,5.938488303732570861e-01
1.259489489489489245e+00,5.929355545071295364e-01
1.264774774774774624e+00,5.919857189701467348e-01
1.270060060060060003e+00,5.909995040489837148e-01
1.275345345345345383e+00,5.899770967285956624e-01
1.280630630630630762e+00,5.889186906331371762e-01
1.285915915915915697e+00,5.878244859648553700e-01
1.291201201201201076e+00,5.866946894409831303e-01
1.296486486486486456e+00,5.855295142286612853e-01
1.301771771771771835e+00,5.843291798779165491e-01
1.307057057057057214e+00,5.830939122527273311e-01
1.312342342342342150e+00,5.818239434602051618e-01
1.317627627627627529e+00,5.805195117779243796e-01
1.322912912912912908e+00,5.791808615794319381e-01
1.328198198198198288e+00,5.778082432579688676e-01
1.333483483483483667e+00,5.764019131484375835e-01
1.338768768768768602e+00,5.749621334476485712e-01
1.344054054054053982e+00,5.734891721328816416e-01
1.349339339339339361e+00,5.719833028787977280e-01
1.354624624624624740e+00,5.704448049727344205e-01
1.359909909909909675e+00,5.688739632284265380e-01
1.365195195195195055e+00,5.672710678981839338e-01
1.370480480480480434e+00,5.656364145835696133e-01
1.375765765765765813e+00,5.639703041446115783e-01
1.381051051051051193e+00,5.622730426075911447e-01
1.386336336336336128e+00,5.605449410714458125e-01
1.391621621621621507e+00,5.587863156128258790e-01
1.396906906906906887e+00,5.569974871898482061e-01
1.402192192192192266e+00,5.551787815445839991e-01
1.407477477477477645e+00,5.533305291043255636e-01
1.412762762762762581e+00,5.514530648816724501e-01
1.418048048048047960e+00,5.495467283734778441e-01
1.423333333333333339e+00,5.476118634587022749e-01
1.428618618618618719e+00,5.456488182952112798e-01
1.433903903903904098e+00,5.436579452155655412e-01
1.439189189189189033e+00,5.416396006218449077e-01
1.444474474474474412e+00,5.395941448795492645e-01
1.449759759759759792e+00,5.375219422106231049e-01
1.455045045045045171e+00,5.354233605856458800e-01
1.460330330330330106e+00,5.332987716152326474e-01
1.465615615615615486e+00,5.311485504406903146e-01
1.470900900900900865e+00,5.289730756239768850e-01
1.476186186186186244e+00,5.267727290370027848e-01
1.481471471471471624e+00,5.245478957503256767e-01
1.486756756756756559e+00,5.222989639212800572e-01
1.492042042042041938e+00,5.200263246815877149e-01
1.497327327327327318e+00,5.177303720244964547e-01
1.502612612612612697e+00,5.154115026914892761e-01
