x,y
8.377207207207205686e-01,2.434677838760276047e-01
8.382492492492491509e-01,2.484518683668635319e-01
8.387777777777776222e-01,2.535217247759865566e-01
8.393063063063062046e-01,2.586784464923309601e-01
8.398348348348346759e-01,2.639231322995855833e-01
8.403633633633632583e-01,2.692568862012355013e-01
8.408918918918917296e-01,2.746808172403427672e-01
8.414204204204203119e-01,2.801960393140670025e-01
8.419489489489488943e-01,2.858036709828526978e-01
8.424774774774773656e-01,2.915048352742802829e-01
8.430060060060058369e-01,2.973006594815406634e-01
8.435345345345344192e-01,3.031922749564925912e-01
8.440630630630630016e-01,3.091808168972889903e-01
8.445915915915914729e-01,3.152674241305446490e-01
8.451201201201200552e-01,3.214532388880209091e-01
8.456486486486485266e-01,3.277394065777941012e-01
8.461771771771771089e-01,3.341270755499148870e-01
8.467057057057055802e-01,3.406173968565053278e-01
8.472342342342341626e-01,3.472115240063186614e-01
8.477627627627626339e-01,3.539106127137074953e-01
8.482912912912912162e-01,3.607158206420305602e-01
8.488198198198196875e-01,3.676283071414490067e-01
8.493483483483482699e-01,3.746492329811486055e-01
8.498768768768767412e-01,3.817797600759366139e-01
8.504054054054053235e-01,3.890210512072671545e-01
8.509339339339337949e-01,3.963742697386379854e-01
8.514624624624623772e-01,4.038405793254176146e-01
8.519909909909908485e-01,4.114211436190607363e-01
8.525195195195194309e-01,4.191171259657680559e-01
8.530480480480479022e-01,4.269296890995499805e-01
8.535765765765764845e-01,4.348599948297697249e-01
8.541051051051049559e-01,4.429092037231189272e-01
8.546336336336335382e-01,4.510784747801060979e-01
8.551621621621620095e-01,4.593689651060281487e-01
8.556906906906905919e-01,4.677818295765017731e-01
8.562192192192190632e-01,4.763182204975281442e-01
8.567477477477476455e-01,4.849792872601869642e-01
8.572762762762762279e-01,4.937661759899272806e-01
8.578048048048046992e-01,5.026800291905475504e-01
8.583333333333331705e-01,5.117219853828879339e-01
8.588618618618617528e-01,5.208931787382596879e-01
8.593903903903903352e-01,5.301947387066868744e-01
8.599189189189188065e-01,5.396277896400002438e-01
8.604474474474472778e-01,5.491934504098432424e-01
8.609759759759758602e-01,5.588928340206286149e-01
8.615045045045044425e-01,5.687270472175267599e-01
8.620330330330329138e-01,5.786971900895447884e-01
8.625615615615614962e-01,5.888043556677634571e-01
8.630900900900899675e-01,5.990496295187871523e-01
8.636186186186185498e-01,6.094340893335151721e-01
8.641471471471470212e-01,6.199588045112679469e-01
8.646756756756756035e-01,6.306248357393992032e-01
8.652042042042040748e-01,6.414332345684206071e-01
8.657327327327326572e-01,6.523850429827903197e-01
8.662612612612611285e-01,6.634812929673945536e-01
8.667897897897897108e-01,6.747230060698748977e-01
8.673183183183181821e-01,6.861111929588427083e-01
8.678468468468467645e-01,6.976468529781469918e-01
8.683753753753752358e-01,7.093309736972208679e-01
8.689039039039038181e-01,7.211645304577133375e-01
8.694324324324322895e-01,7.331484859164151269e-01
8.699609609609608718e-01,7.452837895846881056e-01
8.704894894894893431e-01,7.575713773644423554e-01
8.710180180180179255e-01,7.700121710808509601e-01
8.715465465465463968e-01,7.826070780118529191e-01
8.720750750750749791e-01,7.953569904146695624e-01
8.726036036036035615e-01,8.082627850493663280e-01
8.731321321321320328e-01,8.213253226996739542e-01
8.736606606606605041e-01,8.345454476911897679e-01
8.741891891891890864e-01,8.479239874070726435e-01
8.747177177177176688e-01,8.614617518014114905e-01
8.752462462462461401e-01,8.751595329104183696e-01
8.757747747747746114e-01,8.890181043615911216e-01
8.763033033033031938e-01,9.030382208809960565e-01
8.768318318318317761e-01,9.172206177988382336e-01
8.773603603603602474e-01,9.315660105534990798e-01
8.778888888888887188e-01,9.460750941941958869e-01
8.784174174174173011e-01,9.607485428824245055e-01
8.789459459459458834e-01,9.755870093923700859e-01
8.794744744744743548e-01,9.905911246104723844e-01
8.800030030030028261e-01,1.005761497034324936e+00
8.805315315315314084e-01,1.021098712271064635e+00
8.810600600600599908e-01,1.036603332535462219e+00
8.815885885885884621e-01,1.052275896147916612e+00
8.821171171171170444e-01,1.068116917032524427e+00
8.826456456456455157e-01,1.084126884215400155e+00
8.831741741741740981e-01,1.100306261323517720e+00
8.837027027027025694e-01,1.116655486084176419e+00
8.842312312312311517e-01,1.133174969825397893e+00
8.847597597597596231e-01,1.149865096977358059e+00
8.852882882882882054e-01,1.166726224575173942e+00
8.858168168168166767e-01,1.183758681763133813e+00
8.863453453453452591e-01,1.200962769300717659e+00
8.868738738738737304e-01,1.218338759070491495e+00
8.874024024024023127e-01,1.235886893588223012e+00
8.879309309309307841e-01,1.253607385515315364e+00
8.884594594594593664e-01,1.271500417173905495e+00
8.889879879879878377e-01,1.289566140064729582e+00
8.895165165165164201e-01,1.307804674388106214e+00
8.900450450450450024e-01,1.326216108568145424e+00
8.905735735735734737e-01,1.344800498780513776e+00
8.911021021021019450e-01,1.363557868483944890e+00
8.916306306306305274e-01,1.382488207955715254e+00
8.921591591591591097e-01,1.401591473831343082e+00
8.926876876876875810e-01,1.420867588648752067e+00
8.932162162162160524e-01,1.440316440397137132e+00
8.937447447447446347e-01,1.459937882070744708e+00
8.942732732732732170e-01,1.479731731227827307e+00
8.948018018018016884e-01,1.499697769555031091e+00
8.953303303303301597e-01,1.519835742437446680e+00
8.958588588588587420e-01,1.540145358534538378e+00
8.963873873873873244e-01,1.560626289362224695e+00
8.969159159159157957e-01,1.581278168881367074e+00
8.974444444444442670e-01,1.602100593092889325e+00
8.979729729729728493e-01,1.623093119639766657e+00
8.985015015015014317e-01,1.644255267416132593e+00
8.990300300300299030e-01,1.665586516183781951e+00
8.995585585585584854e-01,1.687086306196288188e+00
9.000870870870869567e-01,1.708754037830943373e+00
9.006156156156155390e-01,1.730589071228862297e+00
9.011441441441440103e-01,1.752590725943368843e+00
9.016726726726725927e-01,1.774758280597050319e+00
9.022012012012010640e-01,1.797090972547569665e+00
9.027297297297296463e-01,1.819587997562625459e+00
9.032582582582581177e-01,1.842248509504163190e+00
9.037867867867867000e-01,1.865071620022211496e+00
9.043153153153151713e-01,1.888056398258444180e+00
9.048438438438437537e-01,1.911201870559843696e+00
9.053723723723722250e-01,1.934507020202559824e+00
9.059009009009008073e-01,1.957970787126346757e+00
9.064294294294292786e-01,1.981592067679647684e+00
9.069579579579578610e-01,2.005369714375729639e+00
9.074864864864864433e-01,2.029302535659925688e+00
9.080150150150149146e-01,2.053389295688341054e+00
9.085435435435433860e-01,2.077628714118195052e+00
9.090720720720719683e-01,2.102019465909997997e+00
9.096006006006005506e-01,2.126560181141798900e+00
9.101291291291290220e-01,2.151249444835746427e+00
9.106576576576574933e-01,2.176085796797146088e+00
9.111861861861860756e-01,2.201067731466206823e+00
9.117147147147146580e-01,2.226193697782699488e+00
9.122432432432431293e-01,2.251462099063751943e+00
9.127717717717716006e-01,2.276871292894953047e+00
9.133003003003001830e-01,2.302419591034945423e+00
9.138288288288287653e-01,2.328105259333711263e+00
9.143573573573572366e-01,2.353926517664767459e+00
9.148858858858858190e-01,2.379881539871423257e+00
9.154144144144142903e-01,2.405968453727231005e+00
9.159429429429428726e-01,2.432185340910933746e+00
9.164714714714713439e-01,2.458530236995910556e+00
9.169999999999999263e-01,2.485001131454450451e+00
9.175285285285283976e-01,2.511595967676858887e+00
9.180570570570569799e-01,2.538312643005701030e+00
9.185855855855854513e-01,2.565149008785169826e+00
9.191141141141140336e-01,2.592102870425906147e+00
9.196426426426425049e-01,2.619171987485205300e+00
9.201711711711710873e-01,2.646354073762954062e+00
9.206996996996995586e-01,2.673646797413220089e+00
9.212282282282281409e-01,2.701047781071805431e+00
9.217567567567566122e-01,2.728554601999702900e+00
9.222852852852851946e-01,2.756164792242737249e+00
9.228138138138137769e-01,2.783875838807326364e+00
9.233423423423422483e-01,2.811685183852588921e+00
9.238708708708707196e-01,2.839590224898848714e+00
9.243993993993993019e-01,2.867588315052578718e+00
9.249279279279278843e-01,2.895676763247896357e+00
9.254564564564563556e-01,2.923852834504712561e+00
9.259849849849848269e-01,2.952113750203554154e+00
9.265135135135134092e-01,2.980456688377116414e+00
9.270420420420419916e-01,3.008878784018599539e+00
9.275705705705704629e-01,3.037377129406913845e+00
9.280990990990989342e-01,3.065948774448748360e+00
9.286276276276275166e-01,3.094590727037524136e+00
9.291561561561560989e-01,3.123299953429264253e+00
9.296846846846845702e-01,3.152073378635423140e+00
9.302132132132130415e-01,3.180907886832663234e+00
9.307417417417416239e-01,3.209800321789545663e+00
9.312702702702702062e-01,3.238747487310152273e+00
9.317987987987986775e-01,3.267746147694647885e+00
9.323273273273272599e-01,3.296793028216741028e+00
9.328558558558557312e-01,3.325884815617942802e+00
9.333843843843843135e-01,3.355018158618735313e+00
9.339129129129127849e-01,3.384189668446412114e+00
9.344414414414413672e-01,3.413395919379736299e+00
9.349699699699698385e-01,3.442633449310145810e+00
9.354984984984984209e-01,3.471898760319636512e+00
9.360270270270268922e-01,3.501188319275053473e+00
9.365555555555554745e-01,3.530498558438877943e+00
9.370840840840839459e-01,3.559825876096239128e+00
9.376126126126125282e-01,3.589166637198230259e+00
9.381411411411409995e-01,3.618517174021227412e+00
9.386696696696695819e-01,3.647873786842269261e+00
9.391981981981980532e-01,3.677232744630201555e+00
9.397267267267266355e-01,3.706590285752613401e+00
9.402552552552552179e-01,3.735942618698256279e+00
9.407837837837836892e-01,3.765285922814924469e+00
9.413123123123121605e-01,3.794616349062580163e+00
9.418408408408407428e-01,3.823930020781536321e+00
9.423693693693693252e-01,3.853223034475526276e+00
9.428978978978977965e-01,3.882491460609521550e+00
9.434264264264262678e-01,3.911731344422060275e+00
9.439549549549548502e-01,3.940938706751871745e+00
9.444834834834834325e-01,3.970109544878599017e+00
9.450120120120119038e-01,3.999239833377440156e+00
9.455405405405403751e-01,4.028325524987444339e+00
9.460690690690689575e-01,4.057362551493207015e+00
9.465975975975975398e-01,4.086346824619757179e+00
9.471261261261260112e-01,4.115274236940397401e+00
9.476546546546544825e-01,4.144140662797218155e+00
9.481831831831830648e-01,4.172941959234004017e+00
9.487117117117116472e-01,4.201673966941283034e+00
9.492402402402401185e-01,4.230332511213250157e+00
9.497687687687687008e-01,4.258913402916278734e+00
9.502972972972971721e-01,4.287412439468642589e+00
9.508258258258257545e-01,4.315825405831315464e+00
9.513543543543542258e-01,4.344148075509331797e+00
9.518828828828828081e-01,4.372376211563610227e+00
9.524114114114112795e-01,4.400505567632696291e+00
9.529399399399398618e-01,4.428531888964323926e+00
9.534684684684683331e-01,4.456450913456231788e+00
9.539969969969969155e-01,4.484258372706114493e+00
9.545255255255253868e-01,4.511949993070150988e+00
9.550540540540539691e-01,4.539521496729953753e+00
9.555825825825824404e-01,4.566968602767389918e+00
9.561111111111110228e-01,4.594287028247095783e+00
9.566396396396394941e-01,4.621472489306126086e+00
9.571681681681680764e-01,4.648520702250549697e+00
9.576966966966966588e-01,4.675427384658423335e+00
9.582252252252251301e-01,4.702188256488907925e+00
9.587537537537536014e-01,4.728799041197070174e+00
9.592822822822821838e-01,4.755255466853950175e+00
9.598108108108107661e-01,4.781553267271525520e+00
9.603393393393392374e-01,4.807688183132172277e+00
9.608678678678677088e-01,4.833655963122212462e+00
9.613963963963962911e-01,4.859452365069082624e+00
9.619249249249248734e-01,4.885073157081758488e+00
9.624534534534533448e-01,4.910514118694005781e+00
9.629819819819818161e-01,4.935771042010032694e+00
9.635105105105103984e-01,4.960839732852074135e+00
9.640390390390389808e-01,4.985716011909511636e+00
9.645675675675674521e-01,5.010395715889108814e+00
9.650960960960959234e-01,5.034874698665899651e+00
9.656246246246245057e-01,5.059148832434274823e+00
9.661531531531530881e-01,5.083214008858835342e+00
9.666816816816815594e-01,5.107066140224604922e+00
9.672102102102101417e-01,5.130701160586117027e+00
9.677387387387386131e-01,5.154115026914891651e+00
9.682672672672671954e-01,5.177303720244966101e+00
9.687957957957956667e-01,5.200263246815874929e+00
9.693243243243242491e-01,5.222989639212801016e+00
9.698528528528527204e-01,5.245478957503256545e+00
9.703813813813813027e-01,5.267727290370029181e+00
9.709099099099097741e-01,5.289730756239767295e+00
9.714384384384383564e-01,5.311485504406903146e+00
9.719669669669668277e-01,5.332987716152324253e+00
9.724954954954954101e-01,5.354233605856459910e+00
9.730240240240238814e-01,5.375219422106229494e+00
9.735525525525524637e-01,5.395941448795491979e+00
9.740810810810809350e-01,5.416396006218445969e+00
9.746096096096095174e-01,5.436579452155656966e+00
9.751381381381380997e-01,5.456488182952115018e+00
9.756666666666665710e-01,5.476118634587022527e+00
9.761951951951950424e-01,5.495467283734776665e+00
9.767237237237236247e-01,5.514530648816723613e+00
9.772522522522522070e-01,5.533305291043258300e+00
9.777807807807806784e-01,5.551787815445839769e+00
9.783093093093091497e-01,5.569974871898479840e+00
9.788378378378377320e-01,5.587863156128258346e+00
9.793663663663663144e-01,5.605449410714458125e+00
9.798948948948947857e-01,5.622730426075911225e+00
9.804234234234232570e-01,5.639703041446113119e+00
9.809519519519518393e-01,5.656364145835695467e+00
9.814804804804804217e-01,5.672710678981840005e+00
9.820090090090088930e-01,5.688739632284263159e+00
9.825375375375374754e-01,5.704448049727345094e+00
9.830660660660659467e-01,5.719833028787975948e+00
9.835945945945945290e-01,5.734891721328817304e+00
9.841231231231230003e-01,5.749621334476484158e+00
9.846516516516515827e-01,5.764019131484376501e+00
9.851801801801800540e-01,5.778082432579688010e+00
9.857087087087086363e-01,5.791808615794319159e+00
9.862372372372371077e-01,5.805195117779241798e+00
9.867657657657656900e-01,5.818239434602050508e+00
9.872942942942941613e-01,5.830939122527271756e+00
9.878228228228227437e-01,5.843291798779166157e+00
9.883513513513512150e-01,5.855295142286611743e+00
9.888798798798797973e-01,5.866946894409831081e+00
9.894084084084082686e-01,5.878244859648551923e+00
9.899369369369368510e-01,5.889186906331371318e+00
9.904654654654654333e-01,5.899770967285957290e+00
9.909939939939939046e-01,5.909995040489836704e+00
9.915225225225223760e-01,5.919857189701465572e+00
9.920510510510509583e-01,5.929355545071294920e+00
9.925795795795795406e-01,5.938488303732571083e+00
9.931081081081080120e-01,5.947253730371619973e+00
9.936366366366364833e-01,5.955650157777347076e+00
9.941651651651650656e-01,5.963675987369709830e+00
9.946936936936936480e-01,5.971329689706933230e+00
9.952222222222221193e-01,5.978609804971247499e+00
9.957507507507505906e-01,5.985514943432930224e+00
9.962792792792791730e-01,5.992043785892430030e+00
9.968078078078077553e-01,5.998195084100399477e+00
9.973363363363362266e-01,6.003967661155432900e+00
9.978648648648646979e-01,6.009360411879343999e+00
9.983933933933932803e-01,6.014372303169802869e+00
9.989219219219218626e-01,6.019002374330179705e+00
9.994504504504503339e-01,6.023249737376456636e+00
9.999789789789788053e-01,6.027113577321059346e+00
1.000507507507507388e+00,6.030593152433482373e+00
1.001036036036035970e+00,6.033687794477598842e+00
1.001564564564564552e+00,6.036396908925541815e+00
1.002093093093092913e+00,6.038719975148058694e+00
1.002621621621621495e+00,6.040656546581272046e+00
1.003150150150150077e+00,6.042206250869738504e+00
1.003678678678678660e+00,6.043368789985775535e+00
1.004207207207207020e+00,6.044143940324982367e+00
1.004735735735735602e+00,6.044531552777922201e+00
1.005264264264264185e+00,6.044531552777922201e+00
1.005792792792792767e+00,6.044143940324982367e+00
1.006321321321321349e+00,6.043368789985774647e+00
1.006849849849849710e+00,6.042206250869738504e+00
1.007378378378378292e+00,6.040656546581272046e+00
1.007906906906906874e+00,6.038719975148058694e+00
1.008435435435435235e+00,6.036396908925541815e+00
1.008963963963963817e+00,6.033687794477598842e+00
1.009492492492492399e+00,6.030593152433482373e+00
1.010021021021020982e+00,6.027113577321059346e+00
1.010549549549549564e+00,6.023249737376455748e+00
1.011078078078077924e+00,6.019002374330179705e+00
1.011606606606606507e+00,6.014372303169802869e+00
1.012135135135135089e+00,6.009360411879343999e+00
1.012663663663663449e+00,6.003967661155433788e+00
1.013192192192192032e+00,5.998195084100399477e+00
1.013720720720720614e+00,5.992043785892430030e+00
1.014249249249249196e+00,5.985514943432930224e+00
1.014777777777777779e+00,5.978609804971246611e+00
1.015306306306306139e+00,5.971329689706933230e+00
1.015834834834834721e+00,5.963675987369709830e+00
1.016363363363363304e+00,5.955650157777347076e+00
1.016891891891891664e+00,5.947253730371621749e+00
1.017420420420420246e+00,5.938488303732571083e+00
1.017948948948948829e+00,5.929355545071294920e+00
1.018477477477477411e+00,5.919857189701465572e+00
1.019006006006005993e+00,5.909995040489834928e+00
1.019534534534534354e+00,5.899770967285957290e+00
1.020063063063062936e+00,5.889186906331371318e+00
1.020591591591591518e+00,5.878244859648551923e+00
1.021120120120120101e+00,5.866946894409828417e+00
1.021648648648648461e+00,5.855295142286614407e+00
1.022177177177177043e+00,5.843291798779166157e+00
1.022705705705705626e+00,5.830939122527271756e+00
1.023234234234234208e+00,5.818239434602047844e+00
1.023762762762762790e+00,5.805195117779239133e+00
1.024291291291291151e+00,5.791808615794319159e+00
1.024819819819819733e+00,5.778082432579688010e+00
1.025348348348348315e+00,5.764019131484372949e+00
1.025876876876876675e+00,5.749621334476486822e+00
1.026405405405405258e+00,5.734891721328817304e+00
1.026933933933933840e+00,5.719833028787975948e+00
1.027462462462462423e+00,5.704448049727341541e+00
1.027990990990991005e+00,5.688739632284260495e+00
1.028519519519519365e+00,5.672710678981840005e+00
1.029048048048047947e+00,5.656364145835695467e+00
1.029576576576576530e+00,5.639703041446113119e+00
1.030105105105104890e+00,5.622730426075914778e+00
1.030633633633633472e+00,5.605449410714458125e+00
1.031162162162162055e+00,5.587863156128258346e+00
1.031690690690690637e+00,5.569974871898479840e+00
1.032219219219219219e+00,5.551787815445836216e+00
1.032747747747747580e+00,5.533305291043258300e+00
1.033276276276276162e+00,5.514530648816723613e+00
1.033804804804804744e+00,5.495467283734776665e+00
1.034333333333333105e+00,5.476118634587026968e+00
1.034861861861861687e+00,5.456488182952115018e+00
1.035390390390390269e+00,5.436579452155656966e+00
1.035918918918918852e+00,5.416396006218445969e+00
1.036447447447447434e+00,5.395941448795487538e+00
1.036975975975976016e+00,5.375219422106225053e+00
1.037504504504504377e+00,5.354233605856459910e+00
1.038033033033032959e+00,5.332987716152324253e+00
1.038561561561561541e+00,5.311485504406898706e+00
1.039090090090089902e+00,5.289730756239771736e+00
1.039618618618618484e+00,5.267727290370029181e+00
1.040147147147147066e+00,5.245478957503256545e+00
1.040675675675675649e+00,5.222989639212795687e+00
1.041204204204204231e+00,5.200263246815870488e+00
1.041732732732732591e+00,5.177303720244966101e+00
1.042261261261261174e+00,5.154115026914891651e+00
1.042789789789789756e+00,5.130701160586112586e+00
1.043318318318318116e+00,5.107066140224610251e+00
1.043846846846846699e+00,5.083214008858835342e+00
1.044375375375375281e+00,5.059148832434274823e+00
1.044903903903903863e+00,5.034874698665899651e+00
1.045432432432432446e+00,5.010395715889104373e+00
1.045960960960960806e+00,4.985716011909511636e+00
1.046489489489489388e+00,4.960839732852074135e+00
1.047018018018017971e+00,4.935771042010032694e+00
1.047546546546546331e+00,4.910514118694011110e+00
1.048075075075074913e+00,4.885073157081758488e+00
